"caseID","activity","resource","start_time","complete_time","span","work_order_qty","part_desc","worker_id","report_type","qty_completed","qty_rejected","qty_mrb","rework","timestamp","lifecycle","activity_only","resource_only"
"Case 78","Turning & Milling Q.C.","Quality Check 1","2012/03/14 11:11:00.000","2012/03/14 12:26:00.000","000:00","230","Cable Head","ID4493","D","2","0","0","","2012/03/14 12:26:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/28 00:00:00.000","2012/03/28 01:15:00.000","000:00","230","Cable Head","ID4882","D","0","0","0","","2012/03/14 12:26:00","arrival","Lapping","Machine 1"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/28 00:00:00.000","2012/03/28 01:15:00.000","000:00","230","Cable Head","ID4882","D","0","0","0","","2012/03/28 00:00:00","start","Lapping","Machine 1"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/28 00:00:00.000","2012/03/28 01:15:00.000","000:00","230","Cable Head","ID4882","D","0","0","0","","2012/03/28 01:15:00","complete","Lapping","Machine 1"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/28 13:23:00.000","2012/03/28 17:16:00.000","003:53","230","Cable Head","ID0998","D","48","0","0","","2012/03/28 01:15:00","arrival","Lapping","Machine 1"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/28 13:23:00.000","2012/03/28 17:16:00.000","003:53","230","Cable Head","ID0998","D","48","0","0","","2012/03/28 13:23:00","start","Lapping","Machine 1"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/28 13:23:00.000","2012/03/28 17:16:00.000","003:53","230","Cable Head","ID0998","D","48","0","0","","2012/03/28 17:16:00","complete","Lapping","Machine 1"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/28 23:07:00.000","2012/03/29 01:08:00.000","002:01","230","Cable Head","ID4385","S","0","0","0","","2012/03/28 17:16:00","arrival","Round Grinding","Machine 2"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/28 23:07:00.000","2012/03/29 01:08:00.000","002:01","230","Cable Head","ID4385","S","0","0","0","","2012/03/28 23:07:00","start","Round Grinding","Machine 2"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/28 23:07:00.000","2012/03/29 01:08:00.000","002:01","230","Cable Head","ID4385","S","0","0","0","","2012/03/29 01:08:00","complete","Round Grinding","Machine 2"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/29 01:09:00.000","2012/03/29 06:50:00.000","005:41","230","Cable Head","ID4385","D","16","0","0","","2012/03/29 01:08:00","arrival","Round Grinding","Machine 2"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/29 01:09:00.000","2012/03/29 06:50:00.000","005:41","230","Cable Head","ID4385","D","16","0","0","","2012/03/29 01:09:00","start","Round Grinding","Machine 2"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/29 01:09:00.000","2012/03/29 06:50:00.000","005:41","230","Cable Head","ID4385","D","16","0","0","","2012/03/29 06:50:00","complete","Round Grinding","Machine 2"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/29 07:02:00.000","2012/03/29 10:37:00.000","003:35","230","Cable Head","ID4445","D","10","0","0","","2012/03/29 06:50:00","arrival","Round Grinding","Machine 2"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/29 07:02:00.000","2012/03/29 10:37:00.000","003:35","230","Cable Head","ID4445","D","10","0","0","","2012/03/29 07:02:00","start","Round Grinding","Machine 2"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/29 07:02:00.000","2012/03/29 10:37:00.000","003:35","230","Cable Head","ID4445","D","10","0","0","","2012/03/29 10:37:00","complete","Round Grinding","Machine 2"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/29 14:39:00.000","2012/03/29 17:22:00.000","002:43","230","Cable Head","ID0998","D","40","0","0","","2012/03/29 10:37:00","arrival","Lapping","Machine 1"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/29 14:39:00.000","2012/03/29 17:22:00.000","002:43","230","Cable Head","ID0998","D","40","0","0","","2012/03/29 14:39:00","start","Lapping","Machine 1"
"Case 78","Turning & Milling Q.C.","Quality Check 1","2012/03/29 15:07:00.000","2012/03/29 15:11:00.000","000:04","230","Cable Head","ID4955","D","0","0","0","","2012/03/29 14:39:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 78","Turning & Milling Q.C.","Quality Check 1","2012/03/29 15:07:00.000","2012/03/29 15:11:00.000","000:04","230","Cable Head","ID4955","D","0","0","0","","2012/03/29 15:07:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 78","Turning & Milling Q.C.","Quality Check 1","2012/03/29 15:07:00.000","2012/03/29 15:11:00.000","000:04","230","Cable Head","ID4955","D","0","0","0","","2012/03/29 15:11:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/29 14:39:00.000","2012/03/29 17:22:00.000","002:43","230","Cable Head","ID0998","D","40","0","0","","2012/03/29 17:22:00","complete","Lapping","Machine 1"
"Case 78","Turning & Milling Q.C.","Quality Check 1","2012/03/29 19:14:00.000","2012/03/30 04:28:00.000","009:14","230","Cable Head","ID0420","D","0","0","0","","2012/03/29 17:22:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 78","Turning & Milling Q.C.","Quality Check 1","2012/03/29 19:14:00.000","2012/03/30 04:28:00.000","009:14","230","Cable Head","ID0420","D","0","0","0","","2012/03/29 19:14:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 78","Turning & Milling Q.C.","Quality Check 1","2012/03/29 19:14:00.000","2012/03/30 04:28:00.000","009:14","230","Cable Head","ID0420","D","0","0","0","","2012/03/30 04:28:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/30 06:03:00.000","2012/03/30 11:22:00.000","005:19","230","Cable Head","ID4355","D","11","0","0","","2012/03/30 04:28:00","arrival","Round Grinding","Machine 2"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/30 06:03:00.000","2012/03/30 11:22:00.000","005:19","230","Cable Head","ID4355","D","11","0","0","","2012/03/30 06:03:00","start","Round Grinding","Machine 2"
"Case 78","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/30 06:03:00.000","2012/03/30 11:22:00.000","005:19","230","Cable Head","ID4355","D","11","0","0","","2012/03/30 11:22:00","complete","Round Grinding","Machine 2"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/30 11:31:00.000","2012/03/30 12:46:00.000","000:00","230","Cable Head","ID0998","D","18","0","0","","2012/03/30 11:22:00","arrival","Lapping","Machine 1"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/30 11:31:00.000","2012/03/30 12:46:00.000","000:00","230","Cable Head","ID0998","D","18","0","0","","2012/03/30 11:31:00","start","Lapping","Machine 1"
"Case 78","Lapping - Machine 1","Machine 1 - Lapping","2012/03/30 11:31:00.000","2012/03/30 12:46:00.000","000:00","230","Cable Head","ID0998","D","18","0","0","","2012/03/30 12:46:00","complete","Lapping","Machine 1"
"Case 79","Turning & Milling Q.C.","Quality Check 1","2012/03/12 17:00:00.000","2012/03/12 18:01:00.000","001:01","112","Bearing","ID4287","D","112","0","0","","2012/03/12 17:00:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 79","Turning & Milling Q.C.","Quality Check 1","2012/03/12 17:00:00.000","2012/03/12 18:01:00.000","001:01","112","Bearing","ID4287","D","112","0","0","","2012/03/12 17:00:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 79","Turning & Milling Q.C.","Quality Check 1","2012/03/12 17:00:00.000","2012/03/12 18:01:00.000","001:01","112","Bearing","ID4287","D","112","0","0","","2012/03/12 18:01:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 79","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/13 10:47:00.000","2012/03/13 14:36:00.000","003:49","112","Bearing","ID4355","D","112","0","0","","2012/03/12 18:01:00","arrival","Laser Marking","Machine 7- Laser Marking"
"Case 79","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/13 10:47:00.000","2012/03/13 14:36:00.000","003:49","112","Bearing","ID4355","D","112","0","0","","2012/03/13 10:47:00","start","Laser Marking","Machine 7- Laser Marking"
"Case 79","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/13 10:47:00.000","2012/03/13 14:36:00.000","003:49","112","Bearing","ID4355","D","112","0","0","","2012/03/13 14:36:00","complete","Laser Marking","Machine 7- Laser Marking"
"Case 79","Lapping - Machine 1","Machine 1 - Lapping","2012/03/14 00:00:00.000","2012/03/14 01:15:00.000","000:00","112","Bearing","ID4882","D","0","0","0","","2012/03/13 14:36:00","arrival","Lapping","Machine 1"
"Case 79","Lapping - Machine 1","Machine 1 - Lapping","2012/03/14 00:00:00.000","2012/03/14 01:15:00.000","000:00","112","Bearing","ID4882","D","0","0","0","","2012/03/14 00:00:00","start","Lapping","Machine 1"
"Case 79","Lapping - Machine 1","Machine 1 - Lapping","2012/03/14 00:00:00.000","2012/03/14 01:15:00.000","000:00","112","Bearing","ID4882","D","0","0","0","","2012/03/14 01:15:00","complete","Lapping","Machine 1"
"Case 79","Lapping - Machine 1","Machine 1 - Lapping","2012/03/14 11:17:00.000","2012/03/14 12:44:00.000","001:27","112","Bearing","ID0998","D","112","0","0","","2012/03/14 01:15:00","arrival","Lapping","Machine 1"
"Case 79","Lapping - Machine 1","Machine 1 - Lapping","2012/03/14 11:17:00.000","2012/03/14 12:44:00.000","001:27","112","Bearing","ID0998","D","112","0","0","","2012/03/14 11:17:00","start","Lapping","Machine 1"
"Case 79","Lapping - Machine 1","Machine 1 - Lapping","2012/03/14 11:17:00.000","2012/03/14 12:44:00.000","001:27","112","Bearing","ID0998","D","112","0","0","","2012/03/14 12:44:00","complete","Lapping","Machine 1"
"Case 79","Final Inspection Q.C.","Quality Check 1","2012/03/15 14:30:00.000","2012/03/15 15:57:00.000","001:27","112","Bearing","ID4287","D","112","0","0","","2012/03/14 12:44:00","arrival","Final Inspection Q.C.","Quality Check 1"
"Case 79","Final Inspection Q.C.","Quality Check 1","2012/03/15 14:30:00.000","2012/03/15 15:57:00.000","001:27","112","Bearing","ID4287","D","112","0","0","","2012/03/15 14:30:00","start","Final Inspection Q.C.","Quality Check 1"
"Case 79","Final Inspection Q.C.","Quality Check 1","2012/03/15 14:30:00.000","2012/03/15 15:57:00.000","001:27","112","Bearing","ID4287","D","112","0","0","","2012/03/15 15:57:00","complete","Final Inspection Q.C.","Quality Check 1"
"Case 79","Packing","Packing","2012/03/18 00:00:00.000","2012/03/18 01:00:00.000","000:00","112","Bearing","ID4820","D","112","0","0","","2012/03/15 15:57:00","arrival","Packing","Packing"
"Case 79","Packing","Packing","2012/03/18 00:00:00.000","2012/03/18 01:00:00.000","000:00","112","Bearing","ID4820","D","112","0","0","","2012/03/18 00:00:00","start","Packing","Packing"
"Case 79","Packing","Packing","2012/03/18 00:00:00.000","2012/03/18 01:00:00.000","000:00","112","Bearing","ID4820","D","112","0","0","","2012/03/18 01:00:00","complete","Packing","Packing"
"Case 76","Round Grinding - Machine 12","Machine 12 - Grinding","2012/02/19 12:00:00.000","2012/02/19 12:30:00.000","000:30","4","Ballnut","ID4528","D","4","0","0","","2012/02/19 12:00:00","arrival","Round Grinding","Machine 12"
"Case 76","Round Grinding - Machine 12","Machine 12 - Grinding","2012/02/19 12:00:00.000","2012/02/19 12:30:00.000","000:30","4","Ballnut","ID4528","D","4","0","0","","2012/02/19 12:00:00","start","Round Grinding","Machine 12"
"Case 76","Round Grinding - Machine 12","Machine 12 - Grinding","2012/02/19 12:00:00.000","2012/02/19 12:30:00.000","000:30","4","Ballnut","ID4528","D","4","0","0","","2012/02/19 12:30:00","complete","Round Grinding","Machine 12"
"Case 76","Packing","Packing","2012/02/21 00:00:00.000","2012/02/21 01:00:00.000","000:00","4","Ballnut","ID4820","D","4","0","0","","2012/02/19 12:30:00","arrival","Packing","Packing"
"Case 76","Packing","Packing","2012/02/21 00:00:00.000","2012/02/21 01:00:00.000","000:00","4","Ballnut","ID4820","D","4","0","0","","2012/02/21 00:00:00","start","Packing","Packing"
"Case 76","Packing","Packing","2012/02/21 00:00:00.000","2012/02/21 01:00:00.000","000:00","4","Ballnut","ID4820","D","4","0","0","","2012/02/21 01:00:00","complete","Packing","Packing"
"Case 76","Final Inspection Q.C.","Quality Check 1","2012/02/21 09:18:00.000","2012/02/21 10:19:00.000","001:01","4","Ballnut","ID4493","D","4","0","0","","2012/02/21 01:00:00","arrival","Final Inspection Q.C.","Quality Check 1"
"Case 76","Final Inspection Q.C.","Quality Check 1","2012/02/21 09:18:00.000","2012/02/21 10:19:00.000","001:01","4","Ballnut","ID4493","D","4","0","0","","2012/02/21 09:18:00","start","Final Inspection Q.C.","Quality Check 1"
"Case 76","Final Inspection Q.C.","Quality Check 1","2012/02/21 09:18:00.000","2012/02/21 10:19:00.000","001:01","4","Ballnut","ID4493","D","4","0","0","","2012/02/21 10:19:00","complete","Final Inspection Q.C.","Quality Check 1"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 06:56:00.000","2012/02/08 07:04:00.000","000:08","50","Fastener","ID4932","S","0","0","0","","2012/02/08 06:56:00","arrival","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 06:56:00.000","2012/02/08 07:04:00.000","000:08","50","Fastener","ID4932","S","0","0","0","","2012/02/08 06:56:00","start","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 06:56:00.000","2012/02/08 07:04:00.000","000:08","50","Fastener","ID4932","S","0","0","0","","2012/02/08 07:04:00","complete","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 07:22:00.000","2012/02/08 16:34:00.000","009:12","50","Fastener","ID4429","S","0","0","0","","2012/02/08 07:04:00","arrival","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 07:22:00.000","2012/02/08 16:34:00.000","009:12","50","Fastener","ID4429","S","0","0","0","","2012/02/08 07:22:00","start","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 07:22:00.000","2012/02/08 16:34:00.000","009:12","50","Fastener","ID4429","S","0","0","0","","2012/02/08 16:34:00","complete","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 20:16:00.000","2012/02/08 23:45:00.000","003:29","50","Fastener","ID4167","S","0","0","0","","2012/02/08 16:34:00","arrival","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 20:16:00.000","2012/02/08 23:45:00.000","003:29","50","Fastener","ID4167","S","0","0","0","","2012/02/08 20:16:00","start","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 20:16:00.000","2012/02/08 23:45:00.000","003:29","50","Fastener","ID4167","S","0","0","0","","2012/02/08 23:45:00","complete","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 23:53:00.000","2012/02/09 02:46:00.000","002:53","50","Fastener","ID4529","S","0","0","0","","2012/02/08 23:45:00","arrival","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 23:53:00.000","2012/02/09 02:46:00.000","002:53","50","Fastener","ID4529","S","0","0","0","","2012/02/08 23:53:00","start","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/08 23:53:00.000","2012/02/09 02:46:00.000","002:53","50","Fastener","ID4529","S","0","0","0","","2012/02/09 02:46:00","complete","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/09 06:58:00.000","2012/02/09 09:09:00.000","002:11","50","Fastener","ID4429","S","1","0","0","","2012/02/09 02:46:00","arrival","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/09 06:58:00.000","2012/02/09 09:09:00.000","002:11","50","Fastener","ID4429","S","1","0","0","","2012/02/09 06:58:00","start","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/09 06:58:00.000","2012/02/09 09:09:00.000","002:11","50","Fastener","ID4429","S","1","0","0","","2012/02/09 09:09:00","complete","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/09 09:10:00.000","2012/02/09 10:26:00.000","001:16","50","Fastener","ID4932","S","0","0","0","","2012/02/09 09:09:00","arrival","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/09 09:10:00.000","2012/02/09 10:26:00.000","001:16","50","Fastener","ID4932","S","0","0","0","","2012/02/09 09:10:00","start","Turning & Milling","Machine 4"
"Case 73","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/02/09 09:10:00.000","2012/02/09 10:26:00.000","001:16","50","Fastener","ID4932","S","0","0","0","","2012/02/09 10:26:00","complete","Turning & Milling","Machine 4"
